"filename";"color";"type";"value"
"2018-70914-18.pdf";"0,174,237";"2";"±δ) %"
"2018-70914-18.pdf";"0,174,237";"2";"±1,6"
"2018-71001-18.pdf";"255,240,102";"0";"Резервуары стальные вертикальные цилиндрические РВС-20000"
"2018-71001-18.pdf";"124,240,102";"1";"м3 м3 м3"
"2018-71001-18.pdf";"142,221,249";"2";"±0,1"
"2018-71001-18.pdf";"142,221,249";"2";"±0,1"
"2018-71099-18.pdf";"255,240,102";"0";"Резервуары стальные вертикальные цилиндрические РВС-3000"
"2018-71099-18.pdf";"124,240,102";"1";"м3 м3"
"2018-71099-18.pdf";"142,221,249";"2";"Пределы определения допускаемой вместимости относительной (при геометрическом погрешности методе), определения вместимости (при геометрическом методе), методе), %"
"2018-71099-18.pdf";"142,221,249";"2";"±0,20"
"2018-71127-18.pdf";"255,255,0";"0";"Резервуар стальной вертикальный цилиндрический РВС-2000"
"2018-71127-18.pdf";"0,255,0";"1";"м3"
"2018-72450-18.pdf";"142,221,249";"2";"±0,25"
"2018-71127-18.pdf";"0,174,237";"2";"Пределы допускаемой относительной погрешности Пределы измерений допускаемой вместимости относительной (геометрический погрешности метод), %"
"2018-71127-18.pdf";"0,174,237";"2";"±0,20"
"2018-71151-18.pdf";"255,240,102";"0";"(БГС) Система цеха измерительная № 07 ЗБ ОАО массового «ТАИФ-НК» расхода и массы бензина газового стабильного (БГС) цеха № 07 ЗБ ОАО «ТАИФ-НК»"
"2018-71151-18.pdf";"142,221,249";"2";"Пределы измерений допускаемой массового расхода относительной (массы) погрешности бензина измерений массового расхода (массы) бензина (значение массового расхода (массы) передается по HART-протоколу), %"
"2018-71151-18.pdf";"142,221,249";"2";"±0,25"
"2018-71151-18.pdf";"124,240,102";"1";"т/ч"
"2018-71222-18.pdf";"255,255,0";"0";"Твердомеры Бринелля EASY 3000"
"2018-71222-18.pdf";"0,255,0";"1";"Н"
"2018-71222-18.pdf";"0,174,237";"2";"Пределы допускаемой относительной погрешности испытательных нагрузок для шкал Бринелля, %"
"2018-71222-18.pdf";"0,174,237";"2";"±1,0"
"2018-71223-18.pdf";"255,240,102";"0";"Барьеры изолирующие серий AMG1000, AM1000, AM2000"
"2018-71223-18.pdf";"142,221,249";"2";"Пределы Пределы Пределы Пределы Пределы Пределы Пределы  допускаемой допускаемой допускаемой допускаемой приведенной допускаемой допускаемой допускаемой допускаемой допускаемой допускаемой допускаемой  основной основной основной основной основной основной основной основной  приведенной приведенной приведенной приведенной приведенной приведенной приведенной приведенной приведенной приведенной приведенной  (к (к  диапазону диапазону диапазону диапазону диапазону диапазону диапазону диапазону диапазону  входных входных входных входных входных входных входных  значений) значений) значений) значений) значений) значений) значений) значений) значений)  погрешности погрешности погрешности погрешности в погрешности погрешности погрешности погрешности погрешности погрешности погрешности  преобразований преобразований нормальных преобразований преобразований преобразований преобразований условиях преобразований преобразований преобразований преобразований преобразований преобразований преобразований преобразований  в  нормальных нормальных нормальных нормальных нормальных нормальных нормальных нормальных нормальных нормальных  условиях условиях условиях условиях условиях условиях условиях условиях  измерений измерений измерений измерений измерений окружающего измерений измерений измерений измерений  при при окружающего при  температуре температуре температуре температуре температуре температуре воздуха от температуре температуре температуре +15 температуре +15 температуре  окружающего окружающего окружающего окружающего окружающего окружающего окружающего окружающего окружающего окружающего окружающего  воздуха воздуха воздуха воздуха воздуха воздуха воздуха  от от  +15 +15 +15  до до  +25 +25 +25  °С, °С, °С,  %"
"2018-71223-18.pdf";"124,240,102";"1";"Сила Сила Сила Сила  постоянного постоянного постоянного постоянного постоянного постоянного постоянного постоянного постоянного постоянного постоянного  тока тока тока тока"
"2018-71223-18.pdf";"124,240,102";"1";"Диапазон Диапазон Диапазон Диапазон Диапазон Диапазон Диапазон Диапазон  входных входных входных входных входных входных входных  значений значений значений значений значений значений значений значений"
"2018-71223-18.pdf";"124,240,102";"1";"от от  0  до до  20 20  мА мА"
"2018-71252-18.pdf";"255,255,0";"0";"Устройства сбора и передачи данных MILUR IC 04"
"2018-71252-18.pdf";"0,174,237";"2";"±3"
"2018-71294-18.pdf";"255,240,102";"0";"Спектрометры оптико-эмиссионные портативные Q4 MOBILE"
"2018-71294-18.pdf";"124,240,102";"1";"%"
"2018-71294-18.pdf";"142,221,249";"2";"Предел отклонения допускаемого результатов относительного измерений выходного среднего сигнала квадратического 1), %, отклонения в диапазонах результатов измерений: измерений выходного сигнала 1), %, в - от диапазонах 0,001 до 0,1 измерений: включ., % - - от св. 0,001 0,1 до до 1,0 0,1 включ., включ., % %"
"2018-71294-18.pdf";"142,221,249";"2";"10 5"
"2018-71378-18.pdf";"255,240,102";"0";"Анализаторы общего содержания серы и хлора ТОХ-300"
"2018-71378-18.pdf";"124,240,102";"1";"мкг Диапазон измерений массы хлора"
"2018-71378-18.pdf";"142,221,249";"2";"Предел допускаемого относительного среднего квадратического отклонения в диапазоне: результатов измерений массы хлора и серы, %, в диапазоне: - от 0,05 до - от 0,05 до 5 мкг включ."
"2018-71378-18.pdf";"142,221,249";"2";"10"
"2018-71432-18.pdf";"255,240,102";"0";"Газоанализаторы с открытым оптическим трактом Senscient ELDS 1000, ELDS 2000"
"2018-71432-18.pdf";"124,240,102";"1";"концентрации"
"2018-71432-18.pdf";"124,240,102";"1";"НКПР∙м"
"2018-71432-18.pdf";"142,221,249";"2";"допускаемой Пределы допускаемой основной приведенной основной приведенной ности погреш- 3) 4), %"
"2018-71432-18.pdf";"142,221,249";"2";"±10"
"2018-71532-18.pdf";"255,255,0";"0";"Комплексы для измерений габаритных размеров APACHE conveyor conv8"
"2018-71532-18.pdf";"0,255,0";"1";"мм:"
"2018-71532-18.pdf";"0,174,237";"2";"Пределы допускаемой абсолютной погрешности измерений габаритных размеров, мм:"
"2018-71532-18.pdf";"0,174,237";"2";"±20"
"2018-71690-18.pdf";"255,240,102";"0";"Блоки регистрации электрических сигналов БРХВ"
"2018-71690-18.pdf";"124,240,102";"1";"мВ"
"2018-71690-18.pdf";"142,221,249";"2";"Пределы амплитуды допускаемой переменного основной напряжения абсолютной на частоте погрешности 1 кГц, % измерений амплитуды переменного напряжения на частоте 1 кГц, % Пределы допускаемой дополнительной погрешности измерений,"
"2018-71690-18.pdf";"142,221,249";"2";"±(0,01·Uвх+5)"
"2018-71787-18.pdf";"255,240,102";"0";"Трансформаторы тока ТВ-220"
"2018-71787-18.pdf";"124,240,102";"1";"Номинальное напряжение, кВ Номинальный первичный ток,"
"2018-71788-18.pdf";"255,255,0";"0";"Трансформаторы тока ТФНД-220-I"
"2019-39835-08.pdf";"142,221,249";"2";"±0,25"
"2019-40099-08.pdf";"255,240,102";"0";"Излучатели в виде модели абсолютно черного тела АЧТ-45/100/1100"
"2019-57874-14.pdf";"0,174,237";"2";"±15"
"2018-71795-18.pdf";"255,240,102";"0";"Система электроэнергии автоматизированная АИИС КУЭ ЕНЭС информационно-измерительная ПС 220 кВ Сорочинская коммерческого учета электроэнергии АИИС КУЭ ЕНЭС ПС 220 кВ Сорочинская"
"2018-71795-18.pdf";"142,221,249";"2";"Границы ИК при интервала измерении допускаемой активной электрической относительной энергии погрешности в ИК при измерении активной электрической энергии (δ), %, в нормальных условиях эксплуатации вероятности, АИИС КУЭ 0,95 (δ), %, при доверительной вероятности, равной 0,95 δ1(2)%, %, %,"
"2018-71795-18.pdf";"142,221,249";"2";"δ1(2)%, ≤ I изм<"
"2018-71795-18.pdf";"142,221,249";"2";"I1(2)% ≤ I изм< I 5 % 3"
"2018-71795-18.pdf";"142,221,249";"2";"±1,0"
"2018-71873-18.pdf";"255,240,102";"0";"Аппаратно-программные навигационной аппаратуры комплексы оценки характеристик комплексированной навигационной аппаратуры"
"2018-71873-18.pdf";"124,240,102";"1";"разделением МГц:"
"2018-71873-18.pdf";"142,221,249";"2";"Пределы уровня мощности допускаемой выходных абсолютной сигналов, погрешности дБ установки уровня мощности выходных сигналов, дБ Доверительная граница абсолютной инструментальной"
"2018-71873-18.pdf";"142,221,249";"2";"±0,28"
"2018-72148-18.pdf";"255,240,102";"0";"Дефектоскопы ультразвуковые NOVOTEST УД3701"
"2018-72148-18.pdf";"124,240,102";"1";"мм Диапазон измерений толщины"
"2018-72148-18.pdf";"142,221,249";"2";"Пределы измерений допускаемой глубины залегания абсолютной дефекта погрешности и толщины, измерений глубины залегания дефекта и толщины, мм"
"2018-72148-18.pdf";"142,221,249";"2";"±(0,5+0,01·Нх), – измеряемая глубина"
"2018-72148-18.pdf";"142,221,249";"2";"залегания где Нх дефекта – измеряемая или толщина, глубина залегания дефекта или толщина, мм"
"2018-72200-18.pdf";"255,255,0";"0";"Машины для испытаний материалов универсальные Tiratest"
"2018-72200-18.pdf";"0,174,237";"2";"Пределы относительной допускаемой погрешности относительной мерений силы, % погрешности из- мерений силы, %"
"2018-72200-18.pdf";"0,174,237";"2";"±1"
"2018-72229-18.pdf";"255,255,0";"0";"Система автоматизированная (АИИС КУЭ) информационно-измерительная «ЭнергоРесурс» (ГТП «Юбилейная») коммерческого учета электроэнергии (АИИС КУЭ) ООО «ЭнергоРесурс» (ГТП «Юбилейная»)"
"2018-72229-18.pdf";"0,174,237";"2";"Пределы допускаемой относительной погрешности ИИК при изме- рении активной электрической энергии δ, % в рабочих условиях"
"2018-72229-18.pdf";"0,174,237";"2";"электрической применения энергии δ, %"
"2018-72229-18.pdf";"0,174,237";"2";"±1,4"
"2018-72242-18.pdf";"255,255,0";"0";"Система оптическая измерительная M304 TECHNO"
"2018-72242-18.pdf";"0,255,0";"1";"Диапазон измерений диаметров, мм длин,"
"2018-72242-18.pdf";"0,255,0";"1";"мм"
"2018-72242-18.pdf";"0,174,237";"2";"±(1,5+D/200),"
"2018-72242-18.pdf";"0,174,237";"2";"±(4+L/200),"
"2018-72280-18.pdf";"255,255,0";"0";"Система автоматизированная (АИИС КУЭ) информационно-измерительная «МИЛЛГРИН ЛИМИТЕД» коммерческого учета электроэнергии (АИИС КУЭ) КОО «МИЛЛГРИН ЛИМИТЕД»"
"2018-72280-18.pdf";"0,174,237";"2";"Основ- ная ность, погреш- % ность, %"
"2018-72280-18.pdf";"0,174,237";"2";"±0,8"
"2018-72335-18.pdf";"255,255,0";"0";"Система автоматизированная «Газпром информационно-измерительная энерго» «Газпром коммерческого Москва» учета КС-26 электроэнергии «Путятинская» ООО «Газпром энерго» ООО «Газпром трансгаз Москва» КС-26 «Путятинская»"
"2018-72335-18.pdf";"0,174,237";"2";"±δ), % 2,9"
"2018-72335-18.pdf";"0,174,237";"2";"2,9"
"2018-72363-18.pdf";"255,255,0";"0";"Контроллеры многофункциональные ARIS MT200"
"2018-72373-18.pdf";"255,255,0";"0";"Тестеры батарей АКИП-6302, АКИП-6302/1"
"2018-72373-18.pdf";"0,255,0";"1";"мОм"
"2018-72373-18.pdf";"0,174,237";"2";"Пределы допускаемой основной погрешности(1), абсолютной погрешности(1), Ом"
"2018-72373-18.pdf";"0,174,237";"2";"±(0,004⋅Rизм+0,001⋅Rпр)"
"2018-72443-18.pdf";"255,240,102";"0";"Резервуар стальной вертикальный цилиндрический РВС-12"
"2018-72443-18.pdf";"124,240,102";"1";"м3 м3"
"2018-72443-18.pdf";"142,221,249";"2";"Пределы погрешности допускаемой вместимости относительной резервуара погрешности (объемный метод), вместимости % резервуара (объемный метод), %"
"2018-72443-18.pdf";"142,221,249";"2";"±0,2"
"2018-72450-18.pdf";"255,240,102";"0";"Резервуары РГС-25 стальные горизонтальные цилиндрические РГС-4, РГС-10, РГС-15, РГС-25"
"2018-72450-18.pdf";"124,240,102";"1";"м3 м3"
"2018-72450-18.pdf";"142,221,249";"2";"Пределы допускаемой относительной резервуара, погрешности вместимости резервуара, %"
"2018-72485-18.pdf";"255,240,102";"0";"Система ПСП «Лопатино» измерений ООО количества «САМАРАТРАНСНЕФТЬ и показателей - ТЕРМИНАЛ» качества нефти № 623 ПСП «Лопатино» ООО «САМАРАТРАНСНЕФТЬ - ТЕРМИНАЛ»"
"2018-72485-18.pdf";"142,221,249";"2";"измерении Пределы допускаемой массы брутто относительной нефти, % погрешности при измерении массы брутто нефти, %"
"2018-72485-18.pdf";"142,221,249";"2";"±0,25"
"2018-72485-18.pdf";"124,240,102";"1";"т/ч"
"2018-72500-18.pdf";"255,255,0";"0";"RANGERNeo Анализаторы 3, телевизионных RANGERNeo 4 и радиовещательных сигналов RANGERNeo 2, RANGERNeo 3, RANGERNeo 4"
"2018-72500-18.pdf";"0,174,237";"2";"±1,5"
"2018-72548-18.pdf";"255,255,0";"0";"Ключи моментные электронные Garant серии 656650"
"2018-72548-18.pdf";"0,174,237";"2";"Пределы допускаемой относительной погрешности воспроизведений силы, крутящего момента % силы, %"
"2018-72548-18.pdf";"0,174,237";"2";"±4"
"2018-72548-18.pdf";"0,255,0";"1";"Н∙м"
"2018-72617-18.pdf";"255,240,102";"0";"Резервуары РВС-2000, РВСП-2000 стальные вертикальные цилиндрические РВС-1000, РВСП-1000, РВС-2000, РВСП-2000"
"2018-72617-18.pdf";"124,240,102";"1";"м3 Пределы допускаемой м3"
"2018-72617-18.pdf";"142,221,249";"2";"Пределы относительной допускаемой погрешности относительной вместимости резервуара, погрешности % вместимости резервуара, %"
"2018-72617-18.pdf";"142,221,249";"2";"±0,2"
"2018-72670-18.pdf";"255,255,0";"0";"Система автоматизированная «Сетевая информационно-измерительная компания» 110 коммерческого учета электроэнергии ОАО «Сетевая компания» ЕЭС ПС 110 кВ Сетяково"
"2018-72670-18.pdf";"0,174,237";"2";"±δ), %"
"2018-72670-18.pdf";"0,174,237";"2";"1,1 2,8"
"2018-72671-18.pdf";"255,255,0";"0";"Система автоматизированная «Сетевая информационно-измерительная компания» 110 коммерческого учета электроэнергии ОАО «Сетевая компания» КЭС ПС 110 кВ Южная"
"2018-72671-18.pdf";"0,174,237";"2";"±δ), % 0,6"
"2018-72671-18.pdf";"0,174,237";"2";"0,6"
"2018-72685-18.pdf";"255,240,102";"0";"Анализаторы-генераторы высокочастотных сигналов модульные NI PXIe-5840"
"2018-72685-18.pdf";"124,240,102";"1";"Диапазон частот"
"2018-72685-18.pdf";"124,240,102";"1";"кГц"
"2018-72685-18.pdf";"124,240,102";"1";"ГГц Fc,"
"2018-72685-18.pdf";"142,221,249";"2";"Относительная погрешность заводской подстройки частоты δ0, не более Относительный годовой дрейф частоты δА, не более"
"2018-72685-18.pdf";"142,221,249";"2";"±1·10-6"
"2018-73301-18-1.pdf";"255,240,102";"0";"Расходомеры-счетчики газа турбинные SM-RI-X"
"2018-73301-18-1.pdf";"124,240,102";"1";"мм"
"2018-73301-18-1.pdf";"142,221,249";"2";"Пределы объемного допускаемой расхода (объема), относительной %: погрешности измерений объемного - при атмосферном расхода давлении: (объема), %: - при атмосферном - давлении: Qmin - - в в диапазоне диапазоне от от 0,2Qmax Qmin до 0,2Qmax до Qmax"
"2018-73301-18-1.pdf";"142,221,249";"2";"± 2,0 0,5"
"2018-73617-18.pdf";"255,240,102";"0";"Система учета электроэнергии автоматизированная (АИИС информационно-измерительная КУЭ) ООО «АЭС» по объектам коммерческого ООО учета «ЧЕРКИЗОВО-СВИНОВОДСТВО» электроэнергии (АИИС КУЭ) - «Воронежмясопром» ООО «АЭС» Воронежская по объектам область, ООО «ЧЕРКИЗОВО-СВИНОВОДСТВО» ООО «ЧЕРКИЗОВО-СВИНОВОДСТВО» - «Воронежмясопром» (Липецкая Воронежская область), область, ООО ООО «ЧЕРКИЗОВО-СВИНОВОДСТВО» «ЧЕРКИЗОВО-СВИНОВОДСТВО» - «Свиноводство» (Липецкая (Тамбовская область), (ГТП ООО «ЧЕРКИЗОВО-СВИНОВОДСТВО» 1)) - «Свиноводство» (Тамбовская область (ГТП № 1))"
"2018-73617-18.pdf";"142,221,249";"2";"Пределы допускаемой относительной погрешности ИИК при измерении реактивной электроэнергии в рабочих условиях (δ), %"
"2018-73617-18.pdf";"142,221,249";"2";"применения δ1(2)%, АИИС КУЭ δ5 (δ), %, %"
"2018-73617-18.pdf";"142,221,249";"2";"±5,8"
"2018-73617-18.pdf";"142,221,249";"2";"±4,2"
"2019-08326-04.pdf";"255,255,0";"0";"Преобразователи расхода турбинные ТПР1…ТПР20; ТПР1В…ТПР20В"
"2019-08326-04.pdf";"0,255,0";"1";"036"
"2019-08326-04.pdf";"0,174,237";"2";"Пределы допускаемой систематической составляющей погрешности преоб- при- разователя, апроксимацией, обусловленный различием превышать: между градуировочной характеристикой и ее при- нятой апроксимацией, ТПР1…ТПР9; не ТПР1В…ТПР9В……………………………………………….. должен превышать:"
"2019-08326-04.pdf";"0,174,237";"2";"±1;"
"2019-39835-08.pdf";"255,240,102";"0";"Измерители-регуляторы микропроцессорные ТРМ148"
"2019-39835-08.pdf";"124,240,102";"1";"°С °С"
"2019-39835-08.pdf";"142,221,249";"2";"допускаемой Пределы допускаемой основной приведенной основной погрешности, приведенной % погрешности, %"
"2019-40099-08.pdf";"124,240,102";"1";"Диапазон воспроизводимых температур, ºC полости,"
"2019-40099-08.pdf";"142,221,249";"2";"Доверительные вероятности 0,95, границы ºC абсолютной погрешности при доверительной вероятности 0,95, ºC _____________"
"2019-40099-08.pdf";"142,221,249";"2";"±(1+0,006∙tвосп)*"
"2019-40592-09.pdf";"255,240,102";"0";"Термометры сопротивления ТЭМ-100"
"2019-40592-09.pdf";"124,240,102";"1";"Диапазон измерений температуры, °С Пределы допускаемой абсолютной погрешности,"
"2019-40592-09.pdf";"142,221,249";"2";"- Пределы класс А допускаемой абсолютной погрешности, °С - - класс класс А В"
"2019-40592-09.pdf";"142,221,249";"2";"±(0,3 + + 0,005·|t|) 0,002·|t|)"
"2019-40994-09.pdf";"255,240,102";"0";"Мультиметры цифровые Fluke 8808А"
"2019-40994-09.pdf";"124,240,102";"1";"В"
"2019-40994-09.pdf";"142,221,249";"2";"± 5 °С 90 1"
"2019-40994-09.pdf";"142,221,249";"2";"За 90 дней"
"2019-40994-09.pdf";"142,221,249";"2";"± (0,0001 F + 40 мГц)"
"2019-42736-09.pdf";"255,240,102";"0";"Клещи АТК-2105, токовые АТК-2208 АТА-2500, АТА-2502, АТК-2025, АТК-2102, АТК-2103, АТК-2105, АТК-2208"
"2019-42736-09.pdf";"124,240,102";"1";"младшего Значение разряда единицы (к) младшего разряда (к)"
"2019-42736-09.pdf";"142,221,249";"2";"±(0,015∙Iх+ 1 А)"
"2019-42736-09.pdf";"142,221,249";"2";"±(0,02∙Iх+ 5 А) до 1000"
"2019-42793-09.pdf";"255,255,0";"0";"Измерители-регуляторы многофункциональные МИР-7200 (Метран-950)"
"2019-42793-09.pdf";"0,174,237";"2";"Пределы каемой основ- допус- каемой основ- ной ной погрешно- приведен- ной сти погрешно- по цифро- вому сти по выходу*, цифро- вому выходу*, % %"
"2019-42793-09.pdf";"0,174,237";"2";"±0,2"
"2019-51035-12.pdf";"255,240,102";"0";"Хроматографы жидкостные «Chromaster»"
"2019-51035-12.pdf";"124,240,102";"1";"Уровень тировании), флуктуационных е.о.п., не более шумов нулевого сигнала (при одноволновом детек- сигнала, е.о.п./ч,"
"2019-51035-12.pdf";"142,221,249";"2";"Предел клонения допускаемых выходного сигнала, значений %: относительного среднего квадратического от- – по времени удерживания – по времени удерживания –"
"2019-51035-12.pdf";"142,221,249";"2";"0,5 3"
"2019-56344-14.pdf";"255,240,102";"0";"Аспираторы для отбора проб воздуха БРИЗ"
"2019-56344-14.pdf";"124,240,102";"1";"дм3/мин дм3/мин дм3/мин"
"2019-56344-14.pdf";"142,221,249";"2";"погрешности Пределы допускаемой измерения основной расхода приведенной (γ0), % погрешности измерения расхода (γ0), % Пределы допускаемой дополнительной"
"2019-56344-14.pdf";"142,221,249";"2";"±5"
"2019-56559-14.pdf";"255,240,102";"0";"Источники излучения в виде моделей черного тела серии М300"
"2019-56559-14.pdf";"124,240,102";"1";"°C тем- °C"
"2019-56559-14.pdf";"142,221,249";"2";"границы Доверительные относи- ведения границы тельной ности туры, воспроиз- %+1°C темпера- погреш- относи-"
"2019-56559-14.pdf";"142,221,249";"2";"±0,2"
"2019-57102-19.pdf";"255,240,102";"0";"Трансформаторы тока ТШП-0,66"
"2019-57102-19.pdf";"124,240,102";"1";"кВ"
"2019-57163-14.pdf";"255,240,102";"0";"Преобразователи измерительные E4412A, E4413A"
"2019-57163-14.pdf";"142,221,249";"2";"погрешности Пределы допускаемой коэффициента относительной калибровки, погрешности %, коэффициента калибровки, %, при при 10 МГц, значении 30 частоты 50 10 МГц МГц, 30 МГц"
"2019-57163-14.pdf";"142,221,249";"2";"± 1,8 значение"
"2019-57163-14.pdf";"124,240,102";"1";"ГГц"
"2019-57469-14.pdf";"255,240,102";"0";"Счетчики II, CF-UltraMaXX тепловой V, энергии CF-UltraMaXX ультразвуковые MK CF, модели CF 51, CF 55, CF 800, CF Echo II, CF-UltraMaXX V, CF-UltraMaXX MK"
"2019-57469-14.pdf";"124,240,102";"1";"°С"
"2019-57469-14.pdf";"142,221,249";"2";"абсолютной Пределы допускаемой погрешности измерений абсолютной температуры, погрешности °С измерений температуры, °С"
"2019-57469-14.pdf";"142,221,249";"2";"±(0,15+0,002t)"
"2019-57874-14.pdf";"255,255,0";"0";"Приборы MLT для 3000 измерений параметров света фар автотранспортных средств MLT 3000"
"2019-57874-14.pdf";"0,255,0";"1";"Диапазон измерений углов наклона светового пучка фары в вертикальной плоскости"
"2019-57874-14.pdf";"0,255,0";"1";"4º 4º"
"2019-57874-14.pdf";"0,255,0";"1";"Диапазон измерений углов отклонения светового пучка фары в горизонтальной плоскости"
"2019-57874-14.pdf";"0,255,0";"1";"5º 5º"
"2019-57874-14.pdf";"0,174,237";"2";"Пределы допускаемой абсолютной погрешности верти- изме- рений углов отклонения светового пучка фары в верти- кальной и горизонтальной плоскости"
"2019-57874-14.pdf";"0,174,237";"2";"± 5'"
"2019-57874-14.pdf";"0,255,0";"1";"кд"
"2019-57874-14.pdf";"0,174,237";"2";"Предел допускаемой света, % относительной погрешности из- мерений силы света, % питания,"
"2019-57891-14.pdf";"255,255,0";"0";"Система автоматизированная (мощности) информационно-измерительная «Уральские локомотивы» коммерческого учета электроэнергии (мощности) ООО «Уральские локомотивы»"
"2019-57891-14.pdf";"0,174,237";"2";"Доверительные границы основной относительной мощности: погрешности, %, измерения электрической энергии и средней мощности: - 1, 2, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16"
"2019-57891-14.pdf";"0,174,237";"2";"±2,8"
"2019-58208-14-1.pdf";"255,240,102";"0";"Весы автомобильные ВАС"
"2019-58208-14-1.pdf";"124,240,102";"1";"т:"
"2019-58367-14.pdf";"255,255,0";"0";"Датчики весоизмерительные тензорезисторные Shear Beam"
"2019-58367-14.pdf";"0,174,237";"2";"Пределы 500ν допускаемой вкл. погрешности mpe:"
"2019-58367-14.pdf";"0,174,237";"2";"±0,35ν"
"2019-59280-14.pdf";"255,240,102";"0";"Сейсмодатчики СД 4"
"2019-59280-14.pdf";"124,240,102";"1";"м/с2"
"2019-59280-14.pdf";"142,221,249";"2";"± 0,05 П2 АОП, АО:"
"2019-59297-14.pdf";"255,240,102";"0";"Комплекты аппаратуры для ""ТРЕК-РЭИ-1М"" измерения средней объемной активности радона в воздухе трековым методом ""ТРЕК-РЭИ-1М"""
"2019-59297-14.pdf";"124,240,102";"1";"Бк∙м-3 погрешности Бк∙м-3"
"2019-59297-14.pdf";"142,221,249";"2";"± - Чувствительность в диапазоне от 20 ТД до в 2000 пробоотборной Бк∙м-3 Бк∙м-3"
"2019-59297-14.pdf";"142,221,249";"2";"± 40."
"2019-59435-14-2.pdf";"255,240,102";"0";"Счетчики-расходомеры AXR, CA, AXW) электромагнитные ADMAG (модификации AXF, AXR, CA, AXW)"
"2019-59435-14-2.pdf";"124,240,102";"1";"мм"
"2019-59435-14-2.pdf";"142,221,249";"2";"Пределы объему и допускаемой по объемному относительной расходу, % погрешности по объему и по объемному расходу, % AXF"
"2019-59435-14-2.pdf";"142,221,249";"2";"± (от 0,5 до 8,5) мм/c"
"2019-59435-14-2.pdf";"142,221,249";"2";"AXF 8,5)"
"2019-59656-15.pdf";"255,240,102";"0";"Анализаторы жидкости серии Inolab"
"2019-59656-15.pdf";"124,240,102";"1";"Диапазон измерений pH Диапазон показаний рХ*"
"2019-59656-15.pdf";"142,221,249";"2";"Пределы допускаемой абсолютной погрешности измерений рН"
"2019-59656-15.pdf";"142,221,249";"2";"± 0,03"
"2019-59942-15.pdf";"255,255,0";"0";"Газоанализаторы СГОЭС-М-2, СГОЭС-М11-2 стационарные оптические СГОЭС модификаций СГОЭС-2, СГОЭС-М-2, СГОЭС-М11-2"
"2019-59942-15.pdf";"0,255,0";"1";"% % НКПР"
"2019-59942-15.pdf";"0,174,237";"2";"Пределы допускаемой основной погрешности погрешности"
"2019-59942-15.pdf";"0,174,237";"2";"абсолютной"
"2019-59942-15.pdf";"0,174,237";"2";"±5 (в % НКПР"
"2019-59946-15.pdf";"255,240,102";"0";"GNSS-приемники спутниковые геодезические многочастотные TRIUMPH-1М"
"2019-59946-15.pdf";"142,221,249";"2";"- Пределы рений проекция длины допускаемой на базиса, горизонтальную мм: абсолютной плоскость погрешности изме- - - высотная проекция компонента на горизонтальную плоскость"
"2019-59946-15.pdf";"142,221,249";"2";"± 3·(5 3·(3 + + 5·10-7·D) 5·10-7·D) 5·10-7·D) 5·10-7·D)"
"2019-59946-15.pdf";"124,240,102";"1";"Частотный диапазон"
"2019-62516-15.pdf";"255,240,102";"0";"Анализаторы топлив MINISCAN IRXpert"
"2019-62516-15.pdf";"124,240,102";"1";"%:"
"2019-62516-15.pdf";"142,221,249";"2";"Пределы массовой/объемной допускаемой относительной бензола, %, диапазонах: погрешности измерений массовой/объемной - стандартный доли бензола, %, в диапазонах: - - расширенный стандартный"
"2019-62516-15.pdf";"142,221,249";"2";"±20"
"2019-65376-16.pdf";"255,240,102";"0";"Система измерений количества и показателей качества нефти № 1507 ПСП Пякяхинского месторождения"
"2019-65376-16.pdf";"142,221,249";"2";"Пределы измерений допускаемой температуры абсолютной нефти, ºС погрешности измерений температуры нефти, ºС"
"2019-65376-16.pdf";"142,221,249";"2";"±0,2"
"2019-68136-17.pdf";"255,255,0";"0";"Системы мониторинга распределения DTSXL температуры волоконно-оптические модульные повышенной дальности DTSXL"
"2019-68136-17.pdf";"0,255,0";"1";"°C:"
"2019-68136-17.pdf";"0,174,237";"2";"600 Пределы с, °С: допускаемой абсолютной погрешности при времени измерений 600 - с, °С:"
"2019-68136-17.pdf";"0,174,237";"2";"±6"
"2019-71339-18.pdf";"255,255,0";"0";"Приборы А-23, PRO-30, для измерения PRO-33, артериального PRO-35, PRO-36, давления MED-51, и частоты MED-53, пульса MED-55, моделей: А-27, A-21, А-23, PRO-39, PRO-30, MED-57, PRO-33, MED-59 PRO-35, PRO-36, MED-51, MED-53, MED-55, А-27, PRO-39, MED-57, MED-59"
"2019-71339-18.pdf";"0,255,0";"1";"рт.ст."
"2019-71339-18.pdf";"0,174,237";"2";"Пределы допускаемой манжете, абсолютной рт.ст. погрешности при измерении давления воздуха в манжете, мм рт.ст. пульса,"
"2019-71339-18.pdf";"0,174,237";"2";"±3"
"2019-76079-19.pdf";"142,221,249";"2";"1,1"
"2020-78494-20.pdf";"142,221,249";"2";"±0,10"
"2019-71810-18-6.pdf";"255,240,102";"0";"Манометры мановакуумметры ДМ 05, ДА манометры 05, мановакуумметры сигнализирующие сигнализирующие ДМ Сг 05, вакуумметры ДА Сг 05 ДВ 05, мановакуумметры ДА 05, мановакуумметры сигнализирующие ДА Сг 05"
"2019-71810-18-6.pdf";"124,240,102";"1";"кПа"
